product_id,merchant_id,name,preferred,mall,avg_rating,total_rating,total_sold,price,qty_avail,fav_count,description,img_src
caae034c-ba60-4103-820f-78a880f809b9,c4a90064-73ca-4af1-8487-28051a53cc3a,🇸🇬 Enrichreal 🔥10.10🔥 Xiaomi Mi Compact Wireless Bluetooth Speaker 2 Portable Global Version with Warranty-White,1,0,4.9,254,928,$16.20,147 pieces available,Favorite (378),"🔰 FREE 1 month Local Seller Warranty 
 📢 Technical Details: 🟡 Brand: Xiaomi Mi Compact Bluetooth Speaker 2 🟡 Model: MDZ-28-DI 🟡 Model Name: Compact 🟡 Item Weight: 54.4 g 🟡 Product Dimensions: 5 x 5 x 3.2 cm 🟡 Batteries: 1 Lithium ion batteries required. (included) 🟡 Item model number: MDZ-28-DI 🟡 Speaker Connectivity: Bluetooth 🟡 Wattage: 2 Watts 🟡 Battery Average Life: 6 Hours 🟡 Battery Cell Composition: Lithium Ion 
 ✅ Batteries Included ✅ Batteries Required  ❌ Cable no included 
 WHAT'S IN THE BOX 📦 Bluetooth Speaker 📦 Hand Strap 📦 User Manual",https://down-sg.img.susercontent.com/file/2d27827d2cd975d2dfb2f6b08724c156_tn
8399988c-0265-4fb1-8854-1811f5433a59,186c4ec9-911f-4bec-99bf-fed98149c2ca,Panasonic SC-PM250 Home Audio System,1,0,4.9,106,183,$130.00,57 pieces available,Favorite (191),"Built-in clock, timer, sleep timer,
Functions:FM Radio, CD / MP3 player, digital player, Bluetooth Streaming, Supported Digital Audio Standards:MP3, Media Content Source:CD, Network,
USB-host, Equalizer:Yes, Media Type:CD-RW, CD-R, CD-DA, Sound Output Mode:Stereo, Built-in Display:LCD, Sound Effects:D-Bass, XBS,
Connector Type:1 x USB 2.0 ( 4 PIN USB Type A ), Equaliser Factory Presets:Clear, Soft, Heavy, Vocal, Flat, Included Accessories:Remote control,
Connectivity Interfaces:Bluetooth",
bc0c47f7-b0bd-4cd4-8e04-5d86874f8684,81be85de-ed96-42dc-a044-84dfc5b1d9c2,(Same Day Delivery 9 to 13 Oct) Harman Kardon SoundSticks 4 Bluetooth Speaker,1,0,4.9,18,35,$359.00,57 pieces available,Favorite (47),"
 • Harmon Kardon SoundSticks 4 makes a statement in any room of the house. It includes two satellite speakers and a dome-shaped subwoofer that looks stunning with an inner rippled surface design to reflect the beauty of music. • The outstanding dome subwoofer delivers continuous deep bass. In addition, each of the two satellite speakers has four drivers for room-filling, clear, vivid sound. • To enjoy the room-filling sound, stream music wirelessly over Bluetooth. • With exceptional sound quality and stunning transparent materials, you can bring harmony into your home area. • 1 Year Local Warranty 
 WHAT'S IN THE BOX • 1 x SoundSticks 4 • 1 x Power cable • 1 x Quick start guide • 1 x Safety sheet • 1 x Warranty card 
 SOUND • Transducers - 1.4” full range x 8, 5.25” subwoofer x 1 • Signal-to-Noise Ratio - 80dB 
 DIMENSIONS/WEIGHT • Woofer Dimensions Height - 276 mm Width - 231 mm Depth - 231 mm • Satellite Dimensions Height - 271 mm Width - 84 mm Depth - 84 mm • Weight Weight - 4432 g 
 CONNECTIVITY • Bluetooth Version - Bluetooth 4.2 • Bluetooth Profile - A2DP 1.3, AVRCP 1.6T • Bluetooth® Transmitter Power - 0 - 9 dBm • Bluetooth® Transmitter Modulation - GFSK, π/4 DQPSK, 8DPSK 
 INPUTS AND OUTPUTS • Output Power - 140 W RMS • Rated Output Power - 140 W RMS • Power Input - 24V/3.7A 
 WATERPROOF RATING • No 
",https://down-sg.img.susercontent.com/file/sg-11134207-7rbll-lmk5r115672y1c_tn
ea1fd32f-98f3-497e-9270-0d1198eda057,5cda6e39-4f9a-4162-9008-3c4f488a9472,HXR Amoi FM Radio portable CD player  mini fm cassette丨Light-Weight,1,0,4.8,670,1.6k,$10.90 - $13.90,57 pieces available,Favorite (465),"W505 RADIO BRAND:YUNTING MATERIAL:PLASTIC OUTPUT POWER:3W INPUT VOLATAGE:3W CHANNEL:2.1 PROJECTOR SIZE:123MM*32MM*67MM WEIGHT:128G ❣❣❣Welcome to our shop❣❣❣ If you have any questions, you can talk and ask questions~We will do your best to serve~~❣❣❣ 【W505 Full Function Card Radio】 ►► Product Description: ・Two-tone Dual Voice Coil Speaker Ensure sound without distortion,do not have burst sound ・1500mAh Battery Strong and durable life ・TF Card+FM Revisit the classical life anytime,anywhere ・Headphone Output Easy to use ・1 Cable 3 Function Charging,downloading，computer speaker ・Torchlight Function 
  Able to use in dark night ・Breakpint Memory Power failure or shutdown,after it restart and can continue playing at the origin,for continious playing ・1 Key Download Function Insert the TF card,connect to the computer，press on the download button,it will prompt out hard disk,copy and paste the  track selected from the computer to the hard disk ・Screen Display English and Chinese ►► Specification : ・Product Name：Digital Audio Player—W505 ・Brand：YUETING ・Size：123*32*67（mm） ・Material：Plastic ・Output Power：DV5V-500mah ・Channel：2.1 ・Feature：Radio+MP3 player ・Device Weight：128g（Not including battery） 
 【M16—The elderly Radio】 ►► Product Description: ・TF Card+FM Revisit the classical life anytime,anywhere ・Headphone Output Easy to use ・2000mAh Large Capacity Lithium Battery Standby 100 hours  ►► Specification : ・Product Name：Digital Audio Player—M16 ・Brand：Amoi ・Size：98*64*33（mm） ・Changing：DC5V ・Battery：2000mAh",
b83f443b-83fa-45fb-92b3-ee3b4f55b0fb,79d38a50-d156-4f64-9639-448d57bb4c46,EKOL 2023 New Tech Alarm Clock Desk Lamp with 15W Fast Wireless Charger and Bluetooth Speaker ♥ App Control Enable ♥,1,0,5.0,2,4,$99.90,57 pieces available,Favorite (49),"EKOL 2023 New Tech Alarm Clock Desk Lamp with 15W Fast Wireless Charger and Bluetooth Speaker ♥ App Control  
 Model Number: EKOL-NT63 
 Output : 9V/1.67A, 5V/2A, 12V/2.5A, 5W/7.5W/10W/15W Wireless Output Power: 5W, 3W, 15W, 7.5W, 10W Input : 9V/1.67A, 5V/2A Multi-function integrated: 15W Fast Wireless Charger with speaker light and clock Features: Multi-function Wireless Charging, Bluetooth Speaker, Alarm Clock, App Control, Multi-Colour Lamp 
 Size : 225mm*82mm*230mm Light Mode: 256 colours Material: ABS+PC Compatibility : All Smart Phones that has Wireless Charging Function 
 Comes with Power Adapter 
 # wireless charger with speaker light and clock  #Fast 15W Wireless Charger # Alarm Clock #Bluetooth Speaker #App Control 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
",https://down-sg.img.susercontent.com/file/sg-11134207-7qveb-lfnump4i036581_tn
f30af5f2-5008-4fcd-84d8-7caa8a45db9e,759149ef-cca0-4dea-9c60-fb9871ebefce,Pffee Bluetooth 5.1 Portable Wireless LED Speaker Box With Microphone Support 3.5mm AUX TF Card Audio Player Music,1,0,4.8,81,213,$5.98 - $11.99,57 pieces available,Favorite (151),"❤❤❤【Features:】 1. Size: 8cm x 6cm 2. Bluetooth 5.1 3. Support protocols A2DP, AVRCP, HFP, HSP 4. Support Wireless, TF card, AUX mode play 5. Charging voltage DC 5V, charging time: about 2 hours 6. Call/music time: about 8 hours 7. Battery: 800mAh 
 【😊Help / Return】 Within 7 days if incorrect, damaged or defective 1. Communication is the best way to solve any problems before you leave a unhelpful feedback 1-3 stars.we respect each other.  2. Any problems, you can tell us at first. we can help you to solve the problems and correct the mistakes.  3. We do apologize if anything makes you unhappy.  4. We provide quality products / low price/ best services. we hope buyers like our products.  5. We guarantee we will 100% solve any problems for customers before you leave unhelpful feedback 1-3 stars.",
56820c9a-c6ec-4221-b7d4-841a012bc49b,a4456c45-447b-4172-ad49-39f8e8f40d9b,RB-C7 Portable Wireless Stereo Bass Bluetooth Speaker Colorful LED Light Sound Box,1,0,4.9,88,215,$9.93 - $17.65,57 pieces available,Favorite (145),"Specifications: The romantic light can create a cheerful feeling for family entertainment. This stereo Bluetooth speaker can deliver exceptional sound quality for your cellphone, tablet or PC. The product has the function of TWS interconnection, which can connect the same two products to form left and right stereo sound. 
 Item Name: Bluetooth Speaker Material: ABS Bluetooth Version: 5.0 Transmission Distance: about 10 Meters Wireless Interconnection: TWS in Series Card Playback: TF Card Playback (Not Included) Lighting Effect: Colorful Rhythm Flash Light Input: 5V/2A Updated Version: Battery Capacity: 3.7V, 1000mAh (Included) Playback Time: about 12 Hours Bass Effect: 6D Surround Heavy Bass Output Power: 5W Standard Version: Battery Capacity: 3.7V, 600mAh (Included) Playback Time: about 8 Hours Bass Effect: Shocking Heavy Bass Output Power: 3W Features: Rechargeable, LED Light, Bass Size: Diameter: 60mm/2.36"", Height: 99mm/3.90"" (Approx.) 
 Notes: Due to the light and screen setting difference, the item's color may be slightly different from the pictures. Please allow slight dimension difference due to different manual measurement. 
 Package Includes: 1 x Bluetooth Speaker 1 x Charging Cable 1 x User Manual",https://down-sg.img.susercontent.com/file/0b330101d824f42a01cdd6f8cc244f88_tn
bfdbeab3-3a13-4dfb-bae1-1fc39ab892c0,134a8695-af8d-4c3a-928a-ef8e444c1d64,Marshall Willen Bluetooth 5.1 Wireless Speaker 15 Hours Playtime Portable Outdoor Waterproof Speaker,1,0,5.0,9,19,$33.80,57 pieces available,Favorite (28),"Product Description: 
 TAKE MARSHALL SOUND WITH YOU, EVERYWHERE: Willen is the mighty portable speaker that is made to go everywhere with you 
 DESIGN THAT SHAKES OFF THE ELEMENTS: Willen comes with a top-of-class IP67 dust- and water-resistance rating so it’s always ready for the road 
 PLAYTIME THAT WON’T LET YOU DOWN: Ready to roll whenever you are with a hefty 15+ hours of portable playtime on a single charge 
 ATTACH WILLEN ANYWHERE WITH THE STRAP: The ultimate multi-purpose speaker with its flexible positioning and mounting strap 
 PAIR, PLAY AND BRING THE LOUD: The shortest distance between you and your music is Willen – just pair and play without any complicated set-up 
 BUILT-IN MICROPHONE: Make sure your voice is heard with Willen’s built-in microphone. Answer and reject calls using the front-mounted control knob and enjoy some hands-free chat 
 Product Specifications: 
 -Bluetooth 5.1 -Frequency response: 100 to 20,000 Hz 
 -2 full-range speaker and two passive elements 
 -10W Class D amplifier 
 -USB-C port for charging 
 -IP67 
 Package include: 
 1* Marshall Willen Speaker 
",
687282c4-a460-4c4a-a991-939ac8ea327d,2b53fa8f-0125-4ec3-9da2-90edc1b911de,Astronaut Spaceman Bluetooth Speaker Birthday Gift Cool Remote Control Computer Audio Subwoofer Ornament LED Night Light,1,0,5.0,2,4,$22.90,26 pieces available,Favorite (25),"Bluetooth 5.0 and TF card playing] the wireless Bluetooth speaker can be paired with Bluetooth devices such as smart phones, tablets and laptops through the Bluetooth 5.0 scheme with stable signal. It is fully compatible with Android, IOS, windows and other platforms, and can also insert a TF card to play music. 
 [true 360 ° stereo and amazing bass] full bass stereo - the speaker provides immersive sound, rich bass, rich midrange and treble, and dynamic sound. Even at the maximum volume, it is the same as the live concert performance. 
 
 
 [Portable long life] the Bluetooth speaker is small and cute. It is designed as a portable speaker. 1200 Ma battery, safer life. Then use the USB charging cable to fully charge in only 2.5 hours to meet your daily audio needs in various scenes. Enjoy your music all day. The simple button design allows you to easily operate your speakers and provide your family with the best companion gifts. 
 
 
 A wonderful gift for any astronaut enthusiast. 
 Age range description: All age group",
3a9b10be-4654-4cfb-8ba4-c801ea77f559,cdfe7d90-5f5a-4217-95be-97bcad975775,Mini Bluetooth Speaker Wireless Stereo Sound Portable Subwoofer Outdoor Sound Music Player,1,0,4.6,97,302,$6.70,26 pieces available,Favorite (164),"Mini Bluetooth Speaker Wireless Stereo Sound Portable Subwoofer Outdoor Sound Music Player Mini audio small size easy to carry, wireless Bluetooth connection is convenient to use everywhere, stereo sound quality to bring you a better music experience! 
 Specifications： Material: metal Crossover: Full-range Waterproof: No Communication: AUX Type: Subwoofer Number of channels: 1 Input power (watt): 25W Codec: AAC Control : Volume control Bluetooth version : 5.0 
 Specifications ： Size : 34mmx30mm Color : Red, Gold, Black, Silver, Blue Playback time : 2-3h Material: metal + ABS 
 Packing： 1* charging cable 1* Mini Speaker 
 【Note】 -Please be careful when placing an order, cancellations will not be accepted after 12h, as we have already started to prepare the goods after placing an order, please respect the work and efforts of others - Ships within 1-24 hours; We use Shopee official logistics, the fastest shipping time is 5-15 days. -If you have any questions, please feel free to contact us: Customer service response time is 9:00~21:00, if there are any questions please wait patiently for a reply ~ - Due to different shooting angles and luminosity positions, there may be slight color difference between the picture and the real object, please refer to the actual object. -We are overseas sellers. In order to give you the best shopping experience, products ordered on the same day are basically shipped on the same day. [In case of individual out of stock, we will notify you as soon as possible, please rest assured to place an order] -If you are satisfied with our service after completing the transaction, we sincerely hope you will give us a 5-star rating! 
",
fbd4c726-4d8e-4c90-b116-a8e6a9b7858d,79a1a2c7-be82-4fbf-be99-572e67c95880,Divoom Ditoo Pro - Pixels Bluetooth Speaker w/enhanced bass | 1 Year Warranty,1,0,5.0,264,759,$107.10 - $119.00,26 pieces available,Favorite (1.2k),"
 
 Meet Divoom Ditoo Series - Ditoo Pro  
 It’s the most visually pleasing, funnest and feature-packed little speaker you can get. The keys on this model are unique in that it uses backlit mechanical keyswitches on mini keyboard and the bright colors on the 16 x 16 pixel ""monitor"" which adds to the theme of a small retro computer. 
 • Smile Maker So adsorbs and fun to play with. This little gadget helps to brighten your mood when you are stuck at home. You can use the Bluetooth capabilities to stream your Spotify music through and it actually sounds really good! Also great for a online yoga class on Zoom to better hear your yogi instructor. 
 • Pixel Art Customization  This is a lovely alarm clock that can be customized to whatever pixel art you like on the screen. Play with this and gets hours of fun creating different pixel images and then sharing them with your friends who also has one abroad. There are lots of set images or you can choose to create your own image either with or without text. 
 • Easy-to-use APP iOS/Android phone and tablet compatible. The app is easy to download with the QR code and it is easy to navigate when on it. You can change all the settings via the app and add your custom pixel art or download ones by other users. 
 • Great Gift Idea  It is a great little thing to have on your desk, and the multitude of animations and other art available to put on its limitless. The sound quality is great, and so is the battery life. It even comes in a little gift bag, and that would make a great Christmas /birthday gift for someone who likes old computers or retro gaming.",https://down-sg.img.susercontent.com/file/sg-11134207-7rbk0-lkqh0yt6bzhi98_tn
2b13bb4b-67b0-43b5-a57f-b773f789691d,3503ff48-803a-4732-81eb-77c7396c5eb4,Vocoal Bluetooth Speaker Portable Speaker AI Smart Wireless Speaker Wireless Bluetooth Portable Mini Audio Voice Control Stereo Music Speaker,1,0,4.5,40,86,$19.99,36 pieces available,Favorite (57),"🌹 Vocoal Singapore Flagship Store:
✅ Brand: Vocoal
✅ 100% Stock Ready, Ship in 24 Hours
✅ Ship from Singapore, 2~5 Days Delivered
✅ 3 Months Local Supplier Warranty
✅ Vocoal☜ ☜ Click Store Link to Have More Products
(Bags, Lights, Sunglasses, Toys etc.)❤❤❤

💖 Product Description:
►Amazing Bass Performance: Built-in Mage Bass boost system(Premium Version), 50mm large size woofer for a wider range of sound fields, powerful sound quality.
►HiFi Original Sound: Lossless sound quality, clear and full sound, like being in a singer singing live, pluck your heartstrings.
►Hands Free: HD hands-free calling,Smart noise-canceling microphone, no lag, no jams,clear and real, free your hands.
►TF Card Plug: Support MP3 music format playback, built-in lossless decoding chip,support <33G memory card card playback.
►Lasting Battery Life: Basic Version:Built-in 1200mah battery that lasts up to 10 hours, premium version:Built-in 2000mah battery that lasts up to 16 hours. 
►Easy to Carry: Approximately 180g, can be easily held in the palm of your hand, stylish and compact, easy to travel.
📦 Package Include:1 X Bluetooth speaker,  1 X USB Charger, 1 X Instructions ",
5535f819-a850-48a2-ade9-cef130cc3f45,124692be-e5ac-4cfc-bcc6-e767ca20055c,Marshall Emberton Portable Speaker Bluetooth Speaker Wireless IPX7 Waterproof Sports Stereo Sound Outdoor Subwoofer,1,0,4.7,21,78,$89.99,3 pieces available,Favorite (189),"Welcome! 【HOT Selling】 【SG Ready Stock】 【Ship out within 24 hours】 ●●●●●●●●●●●●● Audio Specifications: • FREQUENCY RESPONSE: 60 Hz – 20 kHz • DRIVER TYPE: Dynamic • DRIVERS: Two 2"" 10 W full range Two passive radiators • STEREO/MONO: Stereo • MAXIMUM SOUND PRESSURE LEVEL: 87 dB SPL @ 1 m • CABINET PRINCIPLE: Sealed with passive radiator • POWER AMPLIFIERS: Two 10 W Class D amplifiers ●●●●●●●●●●●●● Controls & Connectivity: • TOP PANEL CONTROLS:  Multi-directional control-knob: play/pause, skip track, volume control, on/off Bluetooth pairing button Battery indicator • BLUETOOTH RANGE: 10 m / 30 ft • WIRELESS CONNECTIVITY: Bluetooth 5.0 ●●●●●●●●●●●●● Physical Unit: • DIMENSIONS: 68 x 160 x 76 mm 2.68 x 6.30 x 2.99 in • WEIGHT: 0.7 kg 24.6 oz • WATER RESISTANCE: IPX7 ●●●●●●●●●●●●● - Unique excellent sound quality - Works for more than 10+ hours - Safe design to take anywhere with IPX7 rating. - Control multiple commands in one button. - Convenience to carry - Connect with Bluetooth ●●●●●●●●●●●●● What's in the box? ✔ Emberton speaker ✔ User manual with legal and safety information ✔ USB-C charging cable ●●●●●●●●●●●●● ⭐1. Door to door delivery. ⭐(1) Delivery can be made throughout Singapore. ⭐(2) If you need to change the address, you must operate on the platform before shipping. ●●●●●●●●●●●●●",https://down-sg.img.susercontent.com/file/th-11134201-23030-iovw1rxf28nv82_tn
19d0fd42-6c99-455e-94ba-aae5bb5385ea,c1899ba5-c63e-4729-84bb-06e5cd341f8e,[SG] Charge Mini Portable Wireless Bluetooth Speaker with mic | PC soundbar | Portable | Splashproof,1,0,5.0,2,5,$13.90,7 pieces available,Favorite (9),"Are YOU looking for a wireless speaker that has GREAT bass, EXCELLENT music and a LONG battery life❓

👇If so this speaker is perfect for You👇


♠️♠️♠️ Mini 2+ Wireless speaker ♠️♠️♠️
🔥Cheapest HIGH-QUALITY speakers
🔥Great bass and sound clarity 
🔥More worth than JBL speakers

Features:
+BLUETOOTH: Enjoy smooth wireless music experience
+PREMIUM SOUND: High-quality Speakers and Bass
+LOUD MUSIC: Play music to Any beat at Any volume!
+LONG PLAYTIME: Enjoy the best music for up to 10hrs!  
+PORTABLE: Bring it anywhere with you 
+STRONG BASS: Prime Cinematic sound effects  
+FOR GAMING: Perfect for PC and Mobile gaming
+SURROUND SOUND: 360° Stereo Surround Sound
+VERSATILE: Stands Vertically and Horizontally!

Specifications:
1. Bluetooth Wireless Connection
2. Rechargeable 6000mAh battery
3. Playtime: 10-12h
4. Dual bass & dual speakers
5. Size: 15.9cm* 6.4cm* 6.4cm
6. Colors: Red/Blue/Black/Cyan
7. In-built microphone to take calls
8. Power: 6W, PMPO: 100W
",
28c8363d-c8eb-4500-80e4-89a7e3baf686,90db15ed-fa67-4813-9901-8b438eefdf46,Giant Headset Speaker Giant Earphone Shape Wireless Bluetooth Speaker Portable Funny Speakers,1,0,4.8,67,253,$12.95,7 pieces available,Favorite (605),"Feature:
1. Four playback modes: TF card playback / Bluetooth playback / U disk playback / 3.5mm AUX line playback,At the same time, it is also a FM radio.
2. Hands-free call has a built-in high-definition call microphone,you can answer the call hands-free.
3. Works with any device that has a standard 3.5mm headphone jack, such as computers/ laptops / smartphones / tablets / mp3 and more.
4. Long-lasting battery life all the way to listen to the use of 1200mAh large-capacity battery cells.
 
Specifications:
Wireless Version: Bluetooth 5.0
Bluetooth transmission distance: within 10m
Color: White, Black, Blue, Green, Pink
Material: Plastic
Speaker Output: 5W 4Ω
Frequency Resp. : 20Hz-18KHz
SNR: 65dB
Impedance: 4ohm
Built-in Battery: 3.7V 1200mAh
TF U disk Extended storage: 32GB max
Volume playback: 3-5 hours
Charging time: about 2 hours
Battery capacity: 1200mAh battery
Size: 22x10x9cm
Weight: 230g

Package List:
1 x Bluetooth Speaker
1 x Charging cable
1 x Product manual

#speaker #BluetoothSpeaker #WirelessSpeaker #JANZ",
7c188694-05dc-4f80-a905-c368df3abae2,06b845e1-4ecd-4eab-8103-a18ffe1a56d9,Mini Waterproof Bluetooth Bass Speaker Portable outdoor Rechargeable Wireless Speakers Soundbar Subwoofer Loudspeaker For TF FM,1,0,4.3,50,151,$9.82,7 pieces available,Favorite (80),"Occupation: Applicable equipment: bluetooth 2.1 or above cell phones, pad, laptops 1. bluetooth function: Turn the switch to the location with the bluetooth logo, activate bluetooth on the device, click on the connection, you can play it. 2. Wired reproduction Each speaker is equipped with a charging cable that can be used on the phone 3. answer the call After the audio and the bluetooth cell phone match, when the cell phone calls, press the answer button to answer the call. 4. support tf card You can store music on the tf card and play it in the tf card slot. 5. high quality battery We use a polymer battery, which is safe and has a long life. It can be played continuously for 2 hours when the battery is fully charged. 6. Adjustable volume The volume can be adjusted on the phone, or you can press the audio button more or less to increase or decrease the volume. Light press the plus or minus button to select thesong. 
 Specification： Product features： bluetooth, tf card, fm, usb, aux Bluetooth specification： Bluetooth4.2 Material:：abs, rubber Transmission distance： 10 meters Battery capacity:：400mah Playing time:：2-3h Size：13.5 * 6CM Net weight：180g 
 The package includes: 1 x bluetooth speaker 1 x USB cable 1 x manual",https://down-sg.img.susercontent.com/file/43d0c4c13b65233dd173a4386f8e9351_tn
8d46e41c-b5ab-4c9d-866f-1bcbcd5c6933,9e944e4b-8f52-4b55-899e-746ef24cb316,SONY SRS-XB13 EXTRA BASS Portable Wireless Speaker  wireless bluetooth subwoofer Outdoor mini stereo,1,0,4.7,32,77,$36.18,7 pieces available,Favorite (64),"Compact speaker that expands sound all around The XB13 is durable and portable. It comes with a specially engineered strap to make travelling with it easier. But don't be fooled by its small size, with Extra Bass, Sound Diffusion Processor, this little speaker packs plenty of punch. Enjoy powerful sound with EXTRA BASS A passive radiator works together with a full-range speaker to enhance low-end tones, giving bass a boost Goes wherever you go The durable exterior and multiway strap makes this speaker ready for just about anything. Hang it from your backpack or on your wrist or even from a parasol when you're out in the sun. The downwards-facing speaker will create a waterfall of music that engulfs you in the rhythm. Small speaker, big sound Don't be fooled by its compact shape, this little speaker packs major surround sound. The Sound Diffusion Processor expands sound in any space, with its DSP technology. Take the fun outside Waterproof and dustproof with an IP67 rating, this speaker is just as good outside as it is inside. Take it to the pool, river or park, and you can listen to your music while you and your friends enjoy the sun. Epic party stamina Get up to 16 hours of battery life to keep the party going. A new battery indicator, right on your smartphone, lets you know when it's time for a recharge. Bluetooth Connection and Fast Pair In one tap, the Sony XB13 enables quick effortless Bluetooth pairing with you Android devices. - Package contains: Audio*1 
",
